label,text
Culture,"I understood Saryan when I saw Armenias nature on my own Kazakh artist   Historic Exhibition of Arthur Pinajians Work to be Held at the Western Prelacy   Former Gyumri Mayor candidate shocks Cannes exhibition   Armenia offers a warm welcome to Academy awardwinning director TerryGeorge   Wonderful autumn of Lori in foreign artists paintings   Hollywood star legendary John Malkovich will perform at the opening ceremony of Khachaturian International Festival   Do Georgians take Khuchap monastery to themselves Comments the Minister of Culture of the Republic of Armenia   Iosif Kobzon urges Rita Sargsyan to ask her husband to give titles to artists   James Jolly We were delighted that PanArmenian Orchestra could join us during Gramophone Sergey Smbatyan has created a fine ensemble   Vanadzors Vordan Karmir to Headline Innovate Armenia,"
Culture,"Ballistic Comedy Productions to Present The Three Armos and a Piano Comedy Show   Vahe Berberians New Monologue to Debut Sunday   Deputy Minister comments on Tumanyan museum exhibition ban   Gor Gyurjyan loses a few kg of weight while painting his  Dollars   The Portrait of My Past  film not encouraging one night stand   Daniel Decker If there is an Azerbaijani black list I am already honored to appear in it   Charles Aznavour the CoFounder of Aznavour Foundation has been honored with a star on Hollywood Walk of Fame   Linkin Park plan memorial gig for Chester Bennington   Voskan Yerevantsi The epic first printing the Armenian bible   Elvis still inspires  years after his death,"
Culture,"Daniel Craig to return as James Bond   Traditional Armenian wedding ceremony staged at Zvartnots museumreserve turned to grandiose festive event   Aznavour to receive star on Hollywood Walk of Fame on August    Iran to Return YearOld Bell to Akhtamar   Iran to restore UNESCOdesignated churches including Armenian monastery   Musaner to Perform at Watertowns ACEC Tomorrow Evening   th Century Miraculous Gospel Donated to Matenadaran   Everything you need to know about Wacken from A to Z   Armenian wunderkind on the Yerevan stage   Musical Armenia presented by the Armenians of the world and nonArmenians,"
Culture,"New illuminations Armenian women artists encounter the book arts in Gyumri   Sculptures park Shushi   The Broken Oath Indian Sculptors sculpture in Shushi   Anush Elbakyan receives second New England Emmy Award   Robert Gudiguians La Villa Selected for Competition at the th Venice Film Festival   A New Orchestra is Born  in Shoushi    days with classical music   From La boheme to dresses on sculpture figures   Armenian traces in Moldova photos   Narine Aghbalyan International Symposium of Sculpture in Shushi Interests Not Only Art Lovers,"
Culture,"The Promise Passes Four Weeks in Australian Cinemas   Tumanyans  characters are reborn in writers birthplace as sculptures   Michael Grigoryan  Misha to represent Armenia at Junior Eurovision Song Contest    Creative Armenia Accomplishes its Mission   Two LGBTThemed Films at the Center of Controversy at Yerevans Golden Apricot Festival   Golden Apricot opens th time   On The Second Day of April and Azerbaijani propaganda balloon     Jack Poghosyan Uruguayan film festival supported by minister of Armenian descent   First Armenia International Festival and Competition to discover bright talents   Matthias Kiesler I will come to Armenia to watch Golden Apricot films after finishing my mission,"
Culture,"US Ambassador Armenian culture speaks to peoples soul   Richard Mills I like Golden Apricot very much   How to Measure Culture   Hollywood stars urge to keep the promise for the sake of late Chris Cornells dream   Aznavour to receive a star on the Hollywood Walk of Fame   Literary critic suggests a ConstantinopleArmenian musicians song as an anthem   ARFs position is tough no question on changing the RA anthem in agenda   From homeless Italian girl to earthquake political scientist on changing Armenian anthem   Dink opened a door between Armenians and Turks with his death   Turkish journalists novel on Armenian Genocide My Beautiful Deads,"
Culture,"Serj Tankian joins Prophets of Rage to honor Chris Cornell   I believe Constantinople patriarch elections will be held in a friendly atmosphere Archbishop Karekin Bekchyan   Serj Tankian wants to set up international music festival in Armenia   Light and Dark Shades of Private Galleries   I wish the world could be a place where people could embrace each other instead of requiems     Million Aurora Prize for Awakening Humanity Awarded to Dr Tom Catena   Charles Aznavour arrives in Yerevan   Famous jazz musician to visit Armenia   Sema Moritz Hrant Dink not first intellectual killed in Turkey   Eurovision   song test not serious competition,"
Culture,"Areg Balayan and Maria Fernanda Moreno Win Aurora Competitions   New discoveries are expected in the Meliks palace of Togh Artsakh   International Jazz Day is marked in Yerevan   Three Models of Armenian Creativity   Armen Amiryan Triennal becomes  opportunity for Armenia to flourish   I came to understanding why Charles Aznavour stopped answering political questions   Armen Amiryan Who if not Megall   The Promise film screens at the Vatican   Hopefully we will give proper tribute to the heroes a concert in commemoration of April War victims   Azerbaijans delegation panicked when heard about Armenian dancers Mher Petrosyan,"
Culture,"Theatre life becomes more active in Artsakh Theatre Director   The challenges of Armenian Street Art   Concert of Artsakh and Iranian flautists was held in Stepanakert Artsakh Republic   Intelligent artefacts should not challenge different dimensions of human rights   Viktor Mnatsakanyan Arnold Schwarzenegger has more than  Armenian carpets   Richard Clayderman Hope to play your countrys music next time   Armenian culture thrives at AYF Zartonk Open Mic Night   Armenian Genocide novel by Turkish writer adapted into theater   How to combine business with culture   Egoyan invested as Companion of the Order of Canada,"
Culture,"Armenia Artaskh to be featured in  Los Angeles Travel  Adventure Show   Turkish propaganda film The Ottoman Lieutenant made to repudiate The Promise   Suren Sargsyan Kim Bakshis Spiritual Treasures of Artsakh needs wider popularization   Publishing seems good but what about discouraging reading   Haro Stepanyan  Fest to perform works never been played on stage   ArmenianAmerican actor Mike Connors TVs Mannix dies at    The Line to premiere on Public TV of Armenia   Zaqar Khachatryans farewell ceremony to take place on January    The Other Side of Home screens in New York preceding Oscar nomination vote   RA Peoples Painter Zaqar Khachatryan passed away,"
Culture,"Artsakh war film Kyank u Kriv has East Coast premieres   Vardges Sureniantss house put up for sale in Akhaltsikhe   World premieres to be held within Musical Thursday in Khachaturians House series   Vahagn Papyan Varduhi Khachatryan and Konstantin RittelKobylianski to share the stage in Israel   Lightning Strikes feat exBlack Sabbath vocalist Tony Martin issue debut album touch on  Armenian genocide   Anastasia Galustyan among top three in international figure skating competition   Covent Garden brings famous Armenian opera singers together   Contemporary Armenian composers write works special for Alexander Aroutyunian Woodwindpiano quartet   Narek Hakhnazaryan to perform at Royal Concertgebouw Concert Hall of Amsterdam   Slovak photographer named the winner of nationwide competition for photos depicting Artsakh and Armenia,"
Culture,"Mirzoyan String Quartet releases an album for charity   Hayastan Fund Continues to Support Yerevans Tchaikovsky Music School   History Museum and National Gallery of Armenia see increase in visitor numbers   Tigran Hamasyan announces  World Tour dates   Bohjalian Speaks About His Craft Artsakh and His Latest Offering The Sleepwalker   Richard Clayderman to perform in Yerevan   Exhibition of Alexander BazhbeukMelikyans artworks to be opened in Tbilisi   Poetess and translator Anahit Bostanjyan passes away   Armenia claims another victory at prestigious music competition    SyrianArmenian Children Receive Gifts through ONEArmenia Campaign,"
Culture,"Winners of Anahit Armenian Film Awards announced   William Saroyans Home to Become Museum   Intellectual Renaissance Foundation plans to open Saroyans House Museum on the th birthday anniversary of the renown novelist   Anahit Parajanov thaler and Grigor Narekatsi to Vigen Chaldranyan   Stas Namin happy and surprised for the State Youth Orchestra of Armenia performing his symphony   Vigen Chaldranyan about the top ones  I have always been on the black list    STORIES is revealed  The mosaic in Garni reads We have worked but got nothing  Video   Mikayel Aramyantss house included in the State List of historical and cultural monuments   Is this the year of  What is this  Vahan Artsruni is called to the National Security Service and have blocked the Facebook page   President Serzh Sargsyan received the Director General of the Russian State Hermitage Museum Mikhail Piotrovski,"
Culture,"The State Youth Orchestra of Armenia to present the symphony Centuria SQuark by Stas Namin   Boris Berezovsky  I am one of the best performers of Khachaturian  Video   The Promise Films US Rights Acquired by Spotlight Distributor Open Road Films   Three Armenian movies submitted for Golden Globe Awards not included in the short list   The Team of Developers from YSU is in the Final of ACMICPC Olympiad   Serj Sarksian Meets With Cultural Figures in Karabakh   Bako Sahakyan met with culture and public sphere representatives of the Republic of Armenia   Inviting balconies and the memory of red lanterns   People say that my play is poetic   Three Armenian films submitted for th Golden Globe Awards,"
Culture,"Hasmik Papian is beautiful woman with mellow soprano   Official celebration of the  years of Armenian poetry translated into Greek organized by the Greek Writers Association   Davit Gasparyan  Our intellectuals should have their civic position   The US Government supports Armenian Culture and Gyumri with Important Mural Restoration   Tom Hanks Voices Support to Armenian Children Funds NY Gala   Young Armenian Composers Works to be Performed in Brussels   Serzh Sargsyan discussed with Armen Amirian new initiatives of the ministry   Against the Grain Book on Kurds Who Saved Armenians From Genocide Published in Turkey   Golden Globe Awards Tells About Sarik Andreasians Earthquake Movie   AleppoArmenian directors film receives grand prize at Torino Film Festival,"
